Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    148.61     0.00        2     0.00     0.00  lzma_index_hash_decode
  0.00    148.61     0.00        2     0.00     0.00  lzma_index_hash_end
  0.00    148.61     0.00        2     0.00     0.00  lzma_index_hash_init
  0.00    148.61     0.00        2     0.00     0.00  lzma_index_hash_size
  0.00    148.61     0.00        2     0.00     0.00  lzma_index_iter_next
  0.00    148.61     0.00        2     0.00     0.00  lzma_lz_decoder_init
  0.00    148.61     0.00        2     0.00     0.00  lzma_lz_decoder_memusage
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma2_decoder_init
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma2_decoder_memusage
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma2_props_decode
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma_decoder_create
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma_decoder_memusage_nocheck
  0.00    148.61     0.00        2     0.00     0.00  lzma_lzma_lclppb_decode
  0.00    148.61     0.00        2     0.00     0.00  lzma_properties_decode
  0.00    148.61     0.00        2     0.00     0.00  lzma_properties_size
  0.00    148.61     0.00        2     0.00     0.00  lzma_raw_coder_memusage
  0.00    148.61     0.00        2     0.00     0.00  lzma_raw_decoder_init
  0.00    148.61     0.00        2     0.00     0.00  lzma_raw_decoder_memusage
  0.00    148.61     0.00        2     0.00     0.00  lzma_stream_decoder
  0.00    148.61     0.00        2     0.00     0.00  lzma_stream_decoder_init
  0.00    148.61     0.00        2     0.00     0.00  lzma_stream_flags_compare
  0.00    148.61     0.00        2     0.00     0.00  lzma_stream_footer_decode
  0.00    148.61     0.00        2     0.00     0.00  lzma_stream_header_decode
  0.00    148.61     0.00        2     0.00     0.00  spec_mem_lseek
  0.00    148.61     0.00        2     0.00     0.00  spec_mem_reset
  0.00    148.61     0.00        2     0.00     0.00  spec_mem_rewind
  0.00    148.61     0.00        2     0.00     0.00  stream_decoder_end
  0.00    148.61     0.00        2     0.00    40.33  uncompressStream
  0.00    148.61     0.00        1     0.00     0.00  block_encoder_end
  0.00    148.61     0.00        1     0.00     0.00  compare_sum
  0.00    148.61     0.00        1     0.00    65.75  compressStream
  0.00    148.61     0.00        1     0.00     0.00  encoder_find
  0.00    148.61     0.00        1     0.00     0.00  index_encode
  0.00    148.61     0.00        1     0.00     0.00  index_encoder_end
  0.00    148.61     0.00        1     0.00     0.00  index_stream_end
  0.00    148.61     0.00        1     0.00     0.00  index_tree_node_end
  0.00    148.61     0.00        1     0.00     0.00  init_encoder
  0.00    148.61     0.00        1     0.00     0.00  iter_set_info
  0.00    148.61     0.00        1     0.00     0.00  lz_encoder_end
  0.00    148.61     0.00        1     0.00     0.00  lz_encoder_prepare
  0.00    148.61     0.00        1     0.00     0.00  lzma2_encoder_end
  0.00    148.61     0.00        1     0.00     0.00  lzma2_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_block_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_block_header_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_block_header_size
  0.00    148.61     0.00        1     0.00     0.00  lzma_filter_flags_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_filter_flags_size
  0.00    148.61     0.00        1     0.00     0.00  lzma_filters_copy
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_append
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_block_count
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_iter_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_padding_size
  0.00    148.61     0.00        1     0.00     0.00  lzma_index_size
  0.00    148.61     0.00        1     0.00     0.00  lzma_lz_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_lzma2_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_lzma2_props_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_lzma_encoder_create
  0.00    148.61     0.00        1     0.00     0.00  lzma_lzma_lclppb_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_lzma_preset
  0.00    148.61     0.00        1     0.00     0.00  lzma_properties_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_raw_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_stream_encoder
  0.00    148.61     0.00        1     0.00     0.00  lzma_stream_encoder_init
  0.00    148.61     0.00        1     0.00     0.00  lzma_stream_footer_encode
  0.00    148.61     0.00        1     0.00     0.00  lzma_stream_header_encode
  0.00    148.61     0.00        1     0.00    65.75  spec_compress
  0.00    148.61     0.00        1     0.00     0.00  spec_initbufs
  0.00    148.61     0.00        1     0.00     0.00  spec_mem_alloc_fds
  0.00    148.61     0.00        1     0.00    41.59  spec_mem_load
  0.00    148.61     0.00        1     0.00    40.33  spec_uncompress
  0.00    148.61     0.00        1     0.00     0.00  stream_encoder_end
  0.00    148.61     0.00        1     0.00     0.00  stream_encoder_update
  0.00    148.61     0.00        1     0.00     0.00  sum_str_to_hex

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 148.61 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.9    0.00  148.43                 main [1]
                0.00   65.75       1/1           spec_compress [13]
                0.00   41.59       1/1           spec_mem_load [14]
                0.00   40.33       1/1           spec_uncompress [15]
                0.00    0.63       1/3           spec_mem_sum [23]
                0.12    0.00       1/1           spec_mem_init [30]
                0.00    0.00       6/6           debug_time [62]
                0.00    0.00       2/2           spec_mem_reset [107]
                0.00    0.00       2/2           spec_mem_rewind [108]
                0.00    0.00       1/1           sum_str_to_hex [146]
                0.00    0.00       1/1           spec_mem_alloc_fds [144]
                0.00    0.00       1/1           spec_initbufs [143]
                0.00    0.00       1/1           compare_sum [111]
-----------------------------------------------
                0.00   65.75   36316/80863       compressStream [12]
                0.00   80.66   44547/80863       uncompressStream [9]
[2]     98.5    0.00  146.41   80863         lzma_code [2]
                0.00  143.11   36316/36316       stream_encode [4]
                0.00    3.30   44547/44547       stream_decode [18]
-----------------------------------------------
                0.00  143.11   36316/36316       stream_encode [4]
[3]     96.3    0.00  143.11   36316         block_encode [3]
                0.00  142.82   36316/36316       lz_encode [6]
                0.00    0.29   36316/80867       lzma_check_update [27]
                0.00    0.00       1/7           lzma_check_finish [60]
                0.00    0.00       1/10          lzma_check_size [58]
                0.00    0.00       1/38440       lzma_bufcpy [49]
-----------------------------------------------
                0.00  143.11   36316/36316       lzma_code [2]
[4]     96.3    0.00  143.11   36316         stream_encode [4]
                0.00  143.11   36316/36316       block_encode [3]
                0.00    0.00       3/38440       lzma_bufcpy [49]
                0.00    0.00       1/1           lzma_index_encoder_init [129]
                0.00    0.00       1/6           lzma_block_unpadded_size [63]
                0.00    0.00       1/1           lzma_index_append [127]
                0.00    0.00       1/1           index_encode [113]
                0.00    0.00       1/1           lzma_index_size [133]
                0.00    0.00       1/1           lzma_stream_footer_encode [141]
                0.00    0.00       1/1           lzma_block_header_encode [122]
-----------------------------------------------
                0.00  142.82   37007/37007       lz_encode [6]
[5]     96.1    0.00  142.82   37007         lzma2_encode [5]
                0.68  142.14   32690/32690       lzma_lzma_encode [7]
                0.00    0.00      65/66          lzma_lzma_encoder_reset [35]
                0.00    0.00    5162/38440       lzma_bufcpy [49]
                0.00    0.00       1/1           lzma_lzma_lclppb_encode [137]
-----------------------------------------------
                0.00  142.82   36316/36316       block_encode [3]
[6]     96.1    0.00  142.82   36316         lz_encode [6]
                0.00  142.82   37007/37007       lzma2_encode [5]
                0.00    0.00   32027/38440       lzma_bufcpy [49]
-----------------------------------------------
                0.68  142.14   32690/32690       lzma2_encode [5]
[7]     96.1    0.68  142.14   32690         lzma_lzma_encode [7]
               45.21   90.96 27196108/27196108     lzma_lzma_optimum_normal [8]
                5.10    0.00 27229463/27229463     rc_encode [17]
                0.61    0.19 10797570/10797570     match [26]
                0.04    0.00 3534665/14332235     length [29]
                0.02    0.00   56084/227921      length_update_prices [32]
                0.00    0.00       1/463536      lzma_mf_bt4_skip [16]
-----------------------------------------------
               45.21   90.96 27196108/27196108     lzma_lzma_encode [7]
[8]     91.6   45.21   90.96 27196108         lzma_lzma_optimum_normal [8]
                0.79   75.28 195785210/195785210     lzma_mf_find [10]
               14.90    0.00  463535/463536      lzma_mf_bt4_skip [16]
-----------------------------------------------
                0.00   40.33       1/2           spec_mem_load [14]
                0.00   40.33       1/2           spec_uncompress [15]
[9]     54.3    0.00   80.66       2         uncompressStream [9]
                0.00   80.66   44547/80863       lzma_code [2]
                0.00    0.00   38565/43547       spec_mem_fwrite [48]
                0.00    0.00   11980/75987       spec_mem_feof [47]
                0.00    0.00    5990/37990       spec_mem_fread [50]
                0.00    0.00       2/2           lzma_stream_decoder [101]
                0.00    0.00       2/3           lzma_end [72]
-----------------------------------------------
                0.79   75.28 195785210/195785210     lzma_lzma_optimum_normal [8]
[10]    51.2    0.79   75.28 195785210         lzma_mf_find [10]
               75.28    0.00 195785210/195785210     lzma_mf_bt4_find [11]
-----------------------------------------------
               75.28    0.00 195785210/195785210     lzma_mf_find [10]
[11]    50.7   75.28    0.00 195785210         lzma_mf_bt4_find [11]
-----------------------------------------------
                0.00   65.75       1/1           spec_compress [13]
[12]    44.2    0.00   65.75       1         compressStream [12]
                0.00   65.75   36316/80863       lzma_code [2]
                0.00    0.00       1/1           init_encoder [42]
                0.00    0.00   64007/75987       spec_mem_feof [47]
                0.00    0.00   32000/37990       spec_mem_fread [50]
                0.00    0.00    4982/43547       spec_mem_fwrite [48]
                0.00    0.00       1/3           lzma_end [72]
-----------------------------------------------
                0.00   65.75       1/1           main [1]
[13]    44.2    0.00   65.75       1         spec_compress [13]
                0.00   65.75       1/1           compressStream [12]
-----------------------------------------------
                0.00   41.59       1/1           main [1]
[14]    28.0    0.00   41.59       1         spec_mem_load [14]
                0.00   40.33       1/2           uncompressStream [9]
                0.00    1.27       2/3           spec_mem_sum [23]
-----------------------------------------------
                0.00   40.33       1/1           main [1]
[15]    27.1    0.00   40.33       1         spec_uncompress [15]
                0.00   40.33       1/2           uncompressStream [9]
-----------------------------------------------
                0.00    0.00       1/463536      lzma_lzma_encode [7]
               14.90    0.00  463535/463536      lzma_lzma_optimum_normal [8]
[16]    10.0   14.90    0.00  463536         lzma_mf_bt4_skip [16]
-----------------------------------------------
                5.10    0.00 27229463/27229463     lzma_lzma_encode [7]
[17]     3.4    5.10    0.00 27229463         rc_encode [17]
-----------------------------------------------
                0.00    3.30   44547/44547       lzma_code [2]
[18]     2.2    0.00    3.30   44547         stream_decode [18]
                0.01    3.29   44547/44547       block_decode [19]
                0.00    0.00       2/2           lzma_index_hash_decode [37]
                0.00    0.00       2/2           lzma_index_hash_append [36]
                0.00    0.00       2/3           lzma_raw_coder_init [38]
                0.00    0.00       8/37          lzma_free [52]
                0.00    0.00       6/38440       lzma_bufcpy [49]
                0.00    0.00       2/2           lzma_stream_header_decode [105]
                0.00    0.00       2/5           lzma_check_is_supported [65]
                0.00    0.00       2/2           lzma_stream_footer_decode [104]
                0.00    0.00       2/2           lzma_index_hash_size [86]
                0.00    0.00       2/2           lzma_stream_flags_compare [103]
                0.00    0.00       2/2           lzma_block_header_decode [81]
                0.00    0.00       2/2           lzma_raw_coder_memusage [98]
                0.00    0.00       2/2           lzma_raw_decoder_memusage [100]
                0.00    0.00       2/2           lzma_raw_decoder_init [99]
                0.00    0.00       2/2           lzma_block_decoder_init [80]
                0.00    0.00       2/6           lzma_block_unpadded_size [63]
-----------------------------------------------
                0.01    3.29   44547/44547       stream_decode [18]
[19]     2.2    0.01    3.29   44547         block_decode [19]
                0.00    2.93   44547/44547       lz_decode [21]
                0.00    0.36   44547/80867       lzma_check_update [27]
                0.00    0.00       2/7           lzma_check_finish [60]
                0.00    0.00       2/10          lzma_check_size [58]
                0.00    0.00       2/38440       lzma_bufcpy [49]
                0.00    0.00       2/5           lzma_check_is_supported [65]
-----------------------------------------------
                0.00    2.93   44549/44549       lz_decode [21]
[20]     2.0    0.00    2.93   44549         lzma2_decode [20]
                2.93    0.00   44106/44106       lzma_decode [22]
                0.00    0.00    1239/38440       lzma_bufcpy [49]
                0.00    0.00     722/722         lzma_decoder_uncompressed [51]
                0.00    0.00      14/14          lzma_decoder_reset [56]
                0.00    0.00       2/2           lzma_lzma_lclppb_decode [95]
-----------------------------------------------
                0.00    2.93   44547/44547       block_decode [19]
[21]     2.0    0.00    2.93   44547         lz_decode [21]
                0.00    2.93   44549/44549       lzma2_decode [20]
-----------------------------------------------
                2.93    0.00   44106/44106       lzma2_decode [20]
[22]     2.0    2.93    0.00   44106         lzma_decode [22]
-----------------------------------------------
                0.00    0.63       1/3           main [1]
                0.00    1.27       2/3           spec_mem_load [14]
[23]     1.3    0.00    1.90       3         spec_mem_sum [23]
                0.01    1.89       3/3           sha_process [24]
                0.00    0.00       3/3           sha_done [41]
                0.00    0.00       3/3           sha_init [74]
-----------------------------------------------
                0.01    1.89       3/3           spec_mem_sum [23]
[24]     1.3    0.01    1.89       3         sha_process [24]
                1.89    0.00 4516152/4516156     sha_compress [25]
-----------------------------------------------
                0.00    0.00       4/4516156     sha_done [41]
                1.89    0.00 4516152/4516156     sha_process [24]
[25]     1.3    1.89    0.00 4516156         sha_compress [25]
-----------------------------------------------
                0.61    0.19 10797570/10797570     lzma_lzma_encode [7]
[26]     0.5    0.61    0.19 10797570         match [26]
                0.12    0.00 10797570/14332235     length [29]
                0.07    0.00  171309/227921      length_update_prices [32]
-----------------------------------------------
                0.00    0.00       2/80867       lzma_index_hash_append [36]
                0.00    0.00       2/80867       lzma_index_hash_decode [37]
                0.00    0.29   36316/80867       block_encode [3]
                0.00    0.36   44547/80867       block_decode [19]
[27]     0.4    0.00    0.65   80867         lzma_check_update [27]
                0.65    0.00   80863/80863       lzma_crc64 [28]
-----------------------------------------------
                0.65    0.00   80863/80863       lzma_check_update [27]
[28]     0.4    0.65    0.00   80863         lzma_crc64 [28]
-----------------------------------------------
                0.04    0.00 3534665/14332235     lzma_lzma_encode [7]
                0.12    0.00 10797570/14332235     match [26]
[29]     0.1    0.16    0.00 14332235         length [29]
-----------------------------------------------
                0.12    0.00       1/1           main [1]
[30]     0.1    0.12    0.00       1         spec_mem_init [30]
-----------------------------------------------
                                                 <spontaneous>
[31]     0.1    0.11    0.00                 lzma_mf_is_supported [31]
-----------------------------------------------
                0.00    0.00     528/227921      length_encoder_reset [34]
                0.02    0.00   56084/227921      lzma_lzma_encode [7]
                0.07    0.00  171309/227921      match [26]
[32]     0.1    0.09    0.00  227921         length_update_prices [32]
-----------------------------------------------
                                                 <spontaneous>
[33]     0.1    0.08    0.00                 lzma_mf_bt3_skip [33]
-----------------------------------------------
                0.00    0.00     132/132         lzma_lzma_encoder_reset [35]
[34]     0.0    0.00    0.00     132         length_encoder_reset [34]
                0.00    0.00     528/227921      length_update_prices [32]
-----------------------------------------------
                0.00    0.00       1/66          lzma2_encoder_init [39]
                0.00    0.00      65/66          lzma2_encode [5]
[35]     0.0    0.00    0.00      66         lzma_lzma_encoder_reset [35]
                0.00    0.00     132/132         length_encoder_reset [34]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [18]
[36]     0.0    0.00    0.00       2         lzma_index_hash_append [36]
                0.00    0.00       2/80867       lzma_check_update [27]
                0.00    0.00       8/25          lzma_vli_size [54]
                0.00    0.00       2/4           lzma_sha256_update [70]
-----------------------------------------------
                0.00    0.00       2/2           stream_decode [18]
[37]     0.0    0.00    0.00       2         lzma_index_hash_decode [37]
                0.00    0.00       2/80867       lzma_check_update [27]
                0.00    0.00       6/10          lzma_vli_decode [59]
                0.00    0.00       6/25          lzma_vli_size [54]
                0.00    0.00       4/4           lzma_sha256_finish [68]
                0.00    0.00       4/7           lzma_check_finish [60]
                0.00    0.00       2/4           lzma_sha256_update [70]
                0.00    0.00       2/10          lzma_check_size [58]
                0.00    0.00       2/12          lzma_crc32 [57]
-----------------------------------------------
                0.00    0.00       1/3           stream_encoder_update [45]
                0.00    0.00       2/3           stream_decode [18]
[38]     0.0    0.00    0.00       3         lzma_raw_coder_init [38]
                0.00    0.00       1/1           lzma_lz_encoder_init [40]
                0.00    0.00       3/6           lzma_next_filter_init [64]
                0.00    0.00       2/4           decoder_find [67]
                0.00    0.00       2/2           lzma_lz_decoder_init [88]
                0.00    0.00       2/2           lzma_lzma2_decoder_init [90]
                0.00    0.00       1/1           encoder_find [112]
                0.00    0.00       1/1           lzma_lzma2_encoder_init [134]
-----------------------------------------------
                0.00    0.00       1/1           lzma_lz_encoder_init [40]
[39]     0.0    0.00    0.00       1         lzma2_encoder_init [39]
                0.00    0.00       1/66          lzma_lzma_encoder_reset [35]
                0.00    0.00       1/28          lzma_alloc [53]
                0.00    0.00       1/1           lzma_lzma_encoder_create [136]
-----------------------------------------------
                0.00    0.00       1/1           lzma_raw_coder_init [38]
[40]     0.0    0.00    0.00       1         lzma_lz_encoder_init [40]
                0.00    0.00       1/1           lzma2_encoder_init [39]
                0.00    0.00       3/28          lzma_alloc [53]
                0.00    0.00       1/1           lz_encoder_prepare [119]
                0.00    0.00       1/6           lzma_next_filter_init [64]
-----------------------------------------------
                0.00    0.00       3/3           spec_mem_sum [23]
[41]     0.0    0.00    0.00       3         sha_done [41]
                0.00    0.00       4/4516156     sha_compress [25]
-----------------------------------------------
                0.00    0.00       1/1           compressStream [12]
[42]     0.0    0.00    0.00       1         init_encoder [42]
                0.00    0.00       1/1           lzma_stream_encoder [43]
                0.00    0.00       1/1           lzma_lzma_preset [138]
-----------------------------------------------
                0.00    0.00       1/1           init_encoder [42]
[43]     0.0    0.00    0.00       1         lzma_stream_encoder [43]
                0.00    0.00       1/1           lzma_stream_encoder_init [44]
                0.00    0.00       1/3           lzma_strm_init [73]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_encoder [43]
[44]     0.0    0.00    0.00       1         lzma_stream_encoder_init [44]
                0.00    0.00       1/1           stream_encoder_update [45]
                0.00    0.00       1/11          lzma_next_end <cycle 1> [55]
                0.00    0.00       1/28          lzma_alloc [53]
                0.00    0.00       1/2           lzma_index_end [83]
                0.00    0.00       1/1           lzma_index_init [130]
                0.00    0.00       1/1           lzma_stream_header_encode [142]
                0.00    0.00       1/1           lzma_filters_copy [126]
-----------------------------------------------
                0.00    0.00       1/1           lzma_stream_encoder_init [44]
[45]     0.0    0.00    0.00       1         stream_encoder_update [45]
                0.00    0.00       1/3           lzma_raw_coder_init [38]
                0.00    0.00       1/1           lzma_block_header_size [123]
                0.00    0.00       1/1           lzma_raw_encoder_init [140]
                0.00    0.00       1/1           lzma_block_encoder_init [121]
-----------------------------------------------
[46]     0.0    0.00    0.00      11+12      <cycle 1 as a whole> [46]
                0.00    0.00      17             lzma_next_end <cycle 1> [55]
                0.00    0.00       2             block_decoder_end <cycle 1> [75]
                0.00    0.00       2             lz_decoder_end <cycle 1> [77]
                0.00    0.00       1             block_encoder_end <cycle 1> [110]
                0.00    0.00       1             lz_encoder_end <cycle 1> [118]
-----------------------------------------------
                0.00    0.00   11980/75987       uncompressStream [9]
                0.00    0.00   64007/75987       compressStream [12]
[47]     0.0    0.00    0.00   75987         spec_mem_feof [47]
-----------------------------------------------
                0.00    0.00    4982/43547       compressStream [12]
                0.00    0.00   38565/43547       uncompressStream [9]
[48]     0.0    0.00    0.00   43547         spec_mem_fwrite [48]
-----------------------------------------------
                0.00    0.00       1/38440       block_encode [3]
                0.00    0.00       2/38440       block_decode [19]
                0.00    0.00       3/38440       stream_encode [4]
                0.00    0.00       6/38440       stream_decode [18]
                0.00    0.00    1239/38440       lzma2_decode [20]
                0.00    0.00    5162/38440       lzma2_encode [5]
                0.00    0.00   32027/38440       lz_encode [6]
[49]     0.0    0.00    0.00   38440         lzma_bufcpy [49]
-----------------------------------------------
                0.00    0.00    5990/37990       uncompressStream [9]
                0.00    0.00   32000/37990       compressStream [12]
[50]     0.0    0.00    0.00   37990         spec_mem_fread [50]
-----------------------------------------------
                0.00    0.00     722/722         lzma2_decode [20]
[51]     0.0    0.00    0.00     722         lzma_decoder_uncompressed [51]
-----------------------------------------------
                0.00    0.00       1/37          lzma_index_end [83]
                0.00    0.00       1/37          index_tree_node_end [116]
                0.00    0.00       1/37          lz_encoder_prepare [119]
                0.00    0.00       1/37          lzma2_encoder_end [120]
                0.00    0.00       2/37          stream_encoder_end [145]
                0.00    0.00       2/37          stream_decoder_end [109]
                0.00    0.00       2/37          lzma_lz_decoder_init [88]
                0.00    0.00       2/37          lzma2_decoder_end [78]
                0.00    0.00       3/37          lzma_end [72]
                0.00    0.00       3/37          lz_encoder_end <cycle 1> [118]
                0.00    0.00       4/37          lz_decoder_end <cycle 1> [77]
                0.00    0.00       7/37          lzma_next_end <cycle 1> [55]
                0.00    0.00       8/37          stream_decode [18]
[52]     0.0    0.00    0.00      37         lzma_free [52]
-----------------------------------------------
                0.00    0.00       1/28          lzma_filters_copy [126]
                0.00    0.00       1/28          lzma_index_append [127]
                0.00    0.00       1/28          lzma_block_encoder_init [121]
                0.00    0.00       1/28          lzma_index_encoder_init [129]
                0.00    0.00       1/28          lzma_stream_encoder_init [44]
                0.00    0.00       1/28          lzma_lzma_encoder_create [136]
                0.00    0.00       1/28          lzma2_encoder_init [39]
                0.00    0.00       2/28          lzma_index_init [130]
                0.00    0.00       2/28          lzma_block_decoder_init [80]
                0.00    0.00       2/28          lzma_index_hash_init [85]
                0.00    0.00       2/28          lzma_stream_decoder_init [102]
                0.00    0.00       2/28          lzma_lzma_decoder_create [93]
                0.00    0.00       2/28          lzma2_decoder_init [79]
                0.00    0.00       2/28          lzma_lzma2_props_decode [92]
                0.00    0.00       3/28          lzma_lz_encoder_init [40]
                0.00    0.00       4/28          lzma_lz_decoder_init [88]
[53]     0.0    0.00    0.00      28         lzma_alloc [53]
-----------------------------------------------
                0.00    0.00       1/25          lzma_index_size [133]
                0.00    0.00       1/25          lzma_index_padding_size [132]
                0.00    0.00       1/25          iter_set_info [117]
                0.00    0.00       2/25          lzma_filter_flags_size [125]
                0.00    0.00       2/25          lzma_index_hash_size [86]
                0.00    0.00       4/25          lzma_index_append [127]
                0.00    0.00       6/25          lzma_index_hash_decode [37]
                0.00    0.00       8/25          lzma_index_hash_append [36]
[54]     0.0    0.00    0.00      25         lzma_vli_size [54]
