Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    155.16     0.00       27     0.00     0.00  store64
  0.00    155.16     0.00       25     0.00     0.00  lzma_vli_size
  0.00    155.16     0.00       23     0.00     0.00  lzma_next_end
  0.00    155.16     0.00       14     0.00     0.00  literal_init
  0.00    155.16     0.00       14     0.00     0.00  lzma_decoder_reset
  0.00    155.16     0.00       12     0.00     0.00  lzma_crc32
  0.00    155.16     0.00       10     0.00     0.00  lzma_check_size
  0.00    155.16     0.00       10     0.00     0.00  lzma_vli_decode
  0.00    155.16     0.00       10     0.00     0.00  vli_ceil4
  0.00    155.16     0.00        8     0.00     0.00  index_size_unpadded
  0.00    155.16     0.00        8     0.00     0.00  vli_ceil4
  0.00    155.16     0.00        7     0.00     0.00  lzma_check_finish
  0.00    155.16     0.00        7     0.00     0.00  lzma_check_init
  0.00    155.16     0.00        6     0.00     0.00  debug_time
  0.00    155.16     0.00        6     0.00     0.00  decoder_find
  0.00    155.16     0.00        6     0.00     0.00  index_size
  0.00    155.16     0.00        6     0.00     0.00  lzma_block_unpadded_size
  0.00    155.16     0.00        6     0.00     0.00  lzma_next_filter_init
  0.00    155.16     0.00        6     0.00     0.00  unaligned_read32le
  0.00    155.16     0.00        5     0.00     0.00  index_size_unpadded
  0.00    155.16     0.00        5     0.00     0.00  lzma_check_is_supported
  0.00    155.16     0.00        5     0.00     0.00  lzma_vli_encode
  0.00    155.16     0.00        5     0.00     0.00  validate_chain
  0.00    155.16     0.00        4     0.00     0.00  encoder_find
  0.00    155.16     0.00        4     0.00     0.00  hash_append
  0.00    155.16     0.00        4     0.00     0.00  index_size
  0.00    155.16     0.00        4     0.00     0.00  is_size_valid
  0.00    155.16     0.00        4     0.00     0.00  lz_decoder_reset
  0.00    155.16     0.00        4     0.00     0.00  lzma_sha256_finish
  0.00    155.16     0.00        4     0.00     0.00  lzma_sha256_init
  0.00    155.16     0.00        4     0.00     0.00  lzma_sha256_update
  0.00    155.16     0.00        4     0.00     0.00  process
  0.00    155.16     0.00        4     0.00     0.00  stream_flags_decode
  0.00    155.16     0.00        4     0.00     0.00  transform
  0.00    155.16     0.00        3     0.00     0.00  lzma_end
  0.00    155.16     0.00        3     0.00     0.00  lzma_raw_coder_init
  0.00    155.16     0.00        3     0.00     0.00  lzma_strm_init
  0.00    155.16     0.00        3     0.00     0.00  sha_done
  0.00    155.16     0.00        3     0.00     0.00  sha_init
  0.00    155.16     0.00        3     0.00     2.39  sha_process
  0.00    155.16     0.00        3     0.00     0.00  sortof_strdup
  0.00    155.16     0.00        3     0.00     2.39  spec_mem_sum
  0.00    155.16     0.00        3     0.00     0.00  unaligned_write32le
  0.00    155.16     0.00        2     0.00     0.00  block_decoder_end
  0.00    155.16     0.00        2     0.00     0.00  compare_sum
  0.00    155.16     0.00        2     0.00     0.00  dict_reset
  0.00    155.16     0.00        2     0.00     0.00  index_stream_size
  0.00    155.16     0.00        2     0.00     0.00  index_tree_append
  0.00    155.16     0.00        2     0.00     0.00  index_tree_end
  0.00    155.16     0.00        2     0.00     0.00  index_tree_init
  0.00    155.16     0.00        2     0.00     0.00  index_tree_next
  0.00    155.16     0.00        2     0.00     0.00  init_decoder
  0.00    155.16     0.00        2     0.00     0.00  lz_decoder_end
  0.00    155.16     0.00        2     0.00     0.00  lzma2_decoder_end
  0.00    155.16     0.00        2     0.00     0.00  lzma2_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_block_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_block_header_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_filter_flags_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_end
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_hash_append
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_hash_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_hash_end
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_hash_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_hash_size
  0.00    155.16     0.00        2     0.00     0.00  lzma_index_iter_next
  0.00    155.16     0.00        2     0.00     0.00  lzma_lz_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_lz_decoder_memusage
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma2_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma2_decoder_memusage
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma2_props_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma_decoder_create
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma_decoder_memusage_nocheck
  0.00    155.16     0.00        2     0.00     0.00  lzma_lzma_lclppb_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_properties_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_properties_size
  0.00    155.16     0.00        2     0.00     0.00  lzma_raw_coder_memusage
  0.00    155.16     0.00        2     0.00     0.00  lzma_raw_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_raw_decoder_memusage
  0.00    155.16     0.00        2     0.00     0.00  lzma_stream_decoder
  0.00    155.16     0.00        2     0.00     0.00  lzma_stream_decoder_init
  0.00    155.16     0.00        2     0.00     0.00  lzma_stream_flags_compare
  0.00    155.16     0.00        2     0.00     0.00  lzma_stream_footer_decode
  0.00    155.16     0.00        2     0.00     0.00  lzma_stream_header_decode
  0.00    155.16     0.00        2     0.00     0.00  spec_mem_lseek
  0.00    155.16     0.00        2     0.00     0.00  spec_mem_reset
  0.00    155.16     0.00        2     0.00     0.00  spec_mem_rewind
  0.00    155.16     0.00        2     0.00    40.66  spec_uncompress
  0.00    155.16     0.00        2     0.00     0.00  stream_decoder_end
  0.00    155.16     0.00        2     0.00     0.00  stream_decoder_reset
  0.00    155.16     0.00        2     0.00     0.00  stream_flags_encode
  0.00    155.16     0.00        2     0.00     0.00  unaligned_read32le
  0.00    155.16     0.00        2     0.00    40.66  uncompressStream
  0.00    155.16     0.00        1     0.00     0.00  block_encoder_end
  0.00    155.16     0.00        1     0.00     0.00  block_encoder_init
  0.00    155.16     0.00        1     0.00    66.30  compressStream
  0.00    155.16     0.00        1     0.00     0.04  encode_init
  0.00    155.16     0.00        1     0.00     0.00  get_pos_slot
  0.00    155.16     0.00        1     0.00     0.00  index_encode
  0.00    155.16     0.00        1     0.00     0.00  index_encoder_end
  0.00    155.16     0.00        1     0.00     0.00  index_encoder_reset
  0.00    155.16     0.00        1     0.00     0.00  index_file_size
  0.00    155.16     0.00        1     0.00     0.00  index_init_plain
  0.00    155.16     0.00        1     0.00     0.00  index_stream_end
  0.00    155.16     0.00        1     0.00     0.00  index_stream_init
  0.00    155.16     0.00        1     0.00     0.00  index_tree_node_end
  0.00    155.16     0.00        1     0.00     0.00  init_encoder
  0.00    155.16     0.00        1     0.00     0.00  is_backward_size_valid
  0.00    155.16     0.00        1     0.00     0.00  iter_set_info
  0.00    155.16     0.00        1     0.00     0.00  lz_encoder_end
  0.00    155.16     0.00        1     0.00     0.00  lz_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lz_encoder_prepare
  0.00    155.16     0.00        1     0.00     0.00  lzma2_encoder_end
  0.00    155.16     0.00        1     0.00     0.00  lzma2_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_block_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_block_header_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_block_header_size
  0.00    155.16     0.00        1     0.00     0.00  lzma_filter_flags_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_filter_flags_size
  0.00    155.16     0.00        1     0.00     0.00  lzma_filters_copy
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_append
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_block_count
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_iter_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_iter_rewind
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_padding_size
  0.00    155.16     0.00        1     0.00     0.00  lzma_index_size
  0.00    155.16     0.00        1     0.00     0.00  lzma_lz_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_lzma2_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_lzma2_props_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_lzma_encoder_create
  0.00    155.16     0.00        1     0.00     0.00  lzma_lzma_lclppb_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_lzma_preset
  0.00    155.16     0.00        1     0.00     0.00  lzma_properties_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_raw_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_stream_encoder
  0.00    155.16     0.00        1     0.00     0.00  lzma_stream_encoder_init
  0.00    155.16     0.00        1     0.00     0.00  lzma_stream_footer_encode
  0.00    155.16     0.00        1     0.00     0.00  lzma_stream_header_encode
  0.00    155.16     0.00        1     0.00     0.00  print_sum
  0.00    155.16     0.00        1     0.00     0.00  set_lz_options
  0.00    155.16     0.00        1     0.00     0.00  sha_min
  0.00    155.16     0.00        1     0.00    66.30  spec_compress
  0.00    155.16     0.00        1     0.00     0.00  spec_initbufs
  0.00    155.16     0.00        1     0.00     0.00  spec_mem_alloc_fds
  0.00    155.16     0.00        1     0.00    45.45  spec_mem_load
  0.00    155.16     0.00        1     0.00     0.00  stream_encoder_end
  0.00    155.16     0.00        1     0.00     0.00  stream_encoder_update
  0.00    155.16     0.00        1     0.00     0.00  sum_str_to_hex
  0.00    155.16     0.00        1     0.00     0.00  unaligned_write32le

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.01% of 155.16 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.9    0.00  154.98                 main [1]
                0.00   66.30       1/1           spec_compress [15]
                0.00   45.45       1/1           spec_mem_load [16]
                0.00   40.66       1/2           spec_uncompress [9]
                0.00    2.39       1/3           spec_mem_sum [24]
                0.18    0.00       1/1           spec_mem_init [69]
                0.00    0.00       6/6           debug_time [147]
                0.00    0.00       2/2           spec_mem_reset [211]
                0.00    0.00       2/2           spec_mem_rewind [212]
                0.00    0.00       1/1           sum_str_to_hex [263]
                0.00    0.00       1/1           spec_mem_alloc_fds [261]
                0.00    0.00       1/1           spec_initbufs [260]
                0.00    0.00       1/2           compare_sum [173]
-----------------------------------------------
                0.00   66.29   36316/80863       compressStream [14]
                0.00   81.31   44547/80863       uncompressStream [10]
[2]     95.1    0.00  147.61   80863         lzma_code [2]
                0.00  143.95   36316/36316       stream_encode [4]
                0.00    3.65   44547/44547       stream_decode [29]
-----------------------------------------------
                0.01  143.94   36316/36316       stream_encode [4]
[3]     92.8    0.01  143.94   36316         block_encode [3]
                0.00  143.58   36316/36316       lz_encode [5]
                0.00    0.36   36316/80867       lzma_check_update [46]
                0.00    0.00       1/7           lzma_check_finish [145]
                0.00    0.00       1/10          lzma_check_size [140]
                0.00    0.00       1/38440       lzma_bufcpy [118]
-----------------------------------------------
                0.00  143.95   36316/36316       lzma_code [2]
[4]     92.8    0.00  143.95   36316         stream_encode [4]
                0.01  143.94   36316/36316       block_encode [3]
                0.00    0.00       3/38440       lzma_bufcpy [118]
                0.00    0.00       1/1           lzma_index_encoder_init [242]
                0.00    0.00       1/6           lzma_block_unpadded_size [150]
                0.00    0.00       1/1           lzma_index_append [240]
                0.00    0.00       1/1           index_encode [220]
                0.00    0.00       1/8           vli_ceil4 [144]
                0.00    0.00       1/4           index_size [158]
                0.00    0.00       1/1           lzma_index_size [247]
                0.00    0.00       1/1           lzma_stream_footer_encode [255]
                0.00    0.00       1/1           lzma_block_header_encode [235]
-----------------------------------------------
                0.00  143.58   36316/36316       block_encode [3]
[5]     92.5    0.00  143.58   36316         lz_encode [5]
                0.00  143.56   37007/37007       lzma2_encode [6]
                0.00    0.02   32027/32027       fill_window [91]
-----------------------------------------------
                0.00  143.56   37007/37007       lz_encode [5]
[6]     92.5    0.00  143.56   37007         lzma2_encode [6]
                0.16  143.40   32690/32690       lzma_lzma_encode [7]
                0.00    0.00      65/66          lzma_lzma_encoder_reset [101]
                0.00    0.00    5162/38440       lzma_bufcpy [118]
                0.00    0.00     666/666         mf_unencoded [123]
                0.00    0.00     600/600         lzma2_header_lzma [125]
                0.00    0.00     549/549         mf_read [126]
                0.00    0.00      65/65          lzma2_header_uncompressed [131]
-----------------------------------------------
                0.16  143.40   32690/32690       lzma2_encode [6]
[7]     92.5    0.16  143.40   32690         lzma_lzma_encode [7]
                0.72  136.96 27196108/27196108     lzma_lzma_optimum_normal [8]
                4.06    0.29 27229463/27229463     rc_encode [27]
                0.08    1.24 27196108/27196108     encode_symbol [41]
                0.00    0.04       1/1           encode_init [86]
                0.02    0.00   32690/32690       mf_position [93]
                0.01    0.00 27228797/27228797     rc_pending [94]
                0.00    0.00     665/665         rc_flush [124]
-----------------------------------------------
                0.72  136.96 27196108/27196108     lzma_lzma_encode [7]
[8]     88.7    0.72  136.96 27196108         lzma_lzma_optimum_normal [8]
                0.60   76.09 190175075/195785210     lzma_mf_find [11]
               24.43   19.07 189844529/189844529     helper2 [17]
                0.13   15.72 5940681/5940681     helper1 [18]
                0.01    0.31   63339/63339       fill_distances_prices [57]
                0.21    0.00 189844529/195785210     mf_ptr [64]
                0.19    0.01  858569/858569      backward [66]
                0.12    0.00 189844529/195785210     mf_avail [76]
                0.01    0.07  205837/205837      fill_align_prices [81]
-----------------------------------------------
                0.00   40.66       1/2           main [1]
                0.00   40.66       1/2           spec_mem_load [16]
[9]     52.4    0.00   81.32       2         spec_uncompress [9]
                0.00   81.32       2/2           uncompressStream [10]
-----------------------------------------------
                0.00   81.32       2/2           spec_uncompress [9]
[10]    52.4    0.00   81.32       2         uncompressStream [10]
                0.00   81.31   44547/80863       lzma_code [2]
                0.00    0.00   11980/75987       spec_mem_feof [97]
                0.00    0.00   38565/43547       spec_mem_fwrite [117]
                0.00    0.00    5990/37990       spec_mem_fread [119]
                0.00    0.00       2/2           init_decoder [180]
                0.00    0.00       2/3           lzma_end [167]
-----------------------------------------------
                0.02    2.24 5610135/195785210     helper1 [18]
                0.60   76.09 190175075/195785210     lzma_lzma_optimum_normal [8]
[11]    50.9    0.62   78.33 195785210         lzma_mf_find [11]
               11.23   67.10 195785210/195785210     lzma_mf_bt4_find [12]
                0.00    0.00  454398/262598398     mf_avail [63]
                0.00    0.00  454398/262598395     mf_ptr [68]
-----------------------------------------------
               11.23   67.10 195785210/195785210     lzma_mf_find [11]
[12]    50.5   11.23   67.10 195785210         lzma_mf_bt4_find [12]
               66.33    0.00 195708139/195708139     bt_find_func [13]
                0.25    0.00 195785207/262143997     move_pos [56]
                0.19    0.00       3/3           move_pending [67]
                0.18    0.00 195785210/262598398     mf_avail [63]
                0.14    0.00 195785207/262598395     mf_ptr [68]
                0.01    0.00   77068/66435858     bt_skip_func [21]
-----------------------------------------------
               66.33    0.00 195708139/195708139     lzma_mf_bt4_find [12]
[13]    42.8   66.33    0.00 195708139         bt_find_func [13]
-----------------------------------------------
                0.00   66.30       1/1           spec_compress [15]
[14]    42.7    0.00   66.30       1         compressStream [14]
                0.00   66.29   36316/80863       lzma_code [2]
                0.01    0.00   64007/75987       spec_mem_feof [97]
                0.00    0.00       1/1           init_encoder [109]
                0.00    0.00   32000/37990       spec_mem_fread [119]
                0.00    0.00    4982/43547       spec_mem_fwrite [117]
                0.00    0.00       1/3           lzma_end [167]
-----------------------------------------------
                0.00   66.30       1/1           main [1]
[15]    42.7    0.00   66.30       1         spec_compress [15]
                0.00   66.30       1/1           compressStream [14]
-----------------------------------------------
                0.00   45.45       1/1           main [1]
[16]    29.3    0.00   45.45       1         spec_mem_load [16]
                0.00   40.66       1/2           spec_uncompress [9]
                0.00    4.79       2/3           spec_mem_sum [24]
                0.00    0.00       1/2           compare_sum [173]
                0.00    0.00       1/1           print_sum [257]
-----------------------------------------------
               24.43   19.07 189844529/189844529     lzma_lzma_optimum_normal [8]
[17]    28.0   24.43   19.07 189844529         helper2 [17]
                4.30    3.34 1478236272/1486399284     get_pos_len_price [22]
                3.54    1.49 274191972/275154110     get_literal_price [26]
                2.35    0.00 1936398294/3509320374     get_len_price [28]
                1.10    0.28 183533545/268900827     get_pure_rep_price [36]
                0.21    0.75 85259805/85259805     get_rep_price [44]
                0.23    0.19 106101416/106255176     get_short_rep_price [53]
                0.37    0.00 422019286/870471159     rc_bit_0_price [48]
                0.33    0.00 550208668/855813784     rc_bit_1_price [50]
                0.13    0.17 29263863/41936004     rc_bittree_price [54]
                0.19    0.00 31585173/33521441     make_literal [65]
                0.13    0.00 3650682/3764737     make_short_rep [73]
-----------------------------------------------
                0.13   15.72 5940681/5940681     lzma_lzma_optimum_normal [8]
[18]    10.2    0.13   15.72 5940681         helper1 [18]
                0.23   13.14  463535/463535      mf_skip [19]
                0.02    2.24 5610135/195785210     lzma_mf_find [11]
                0.02    0.02 8163012/1486399284     get_pos_len_price [22]
                0.01    0.01  962138/275154110     get_literal_price [26]
                0.01    0.00 5940681/195785210     mf_ptr [64]
                0.01    0.00  962138/33521441     make_literal [65]
                0.00    0.00  511053/41936004     rc_bittree_price [54]
                0.00    0.00  114055/3764737     make_short_rep [73]
                0.00    0.00 5940681/195785210     mf_avail [76]
                0.00    0.00 1820707/870471159     rc_bit_0_price [48]
                0.00    0.00 1262991/3509320374     get_len_price [28]
                0.00    0.00 1924276/855813784     rc_bit_1_price [50]
                0.00    0.00  107477/268900827     get_pure_rep_price [36]
                0.00    0.00  153760/106255176     get_short_rep_price [53]
-----------------------------------------------
                0.23   13.14  463535/463535      helper1 [18]
[19]     8.6    0.23   13.14  463535         mf_skip [19]
                1.51   11.63  463535/463536      lzma_mf_bt4_skip [20]
-----------------------------------------------
                0.00    0.00       1/463536      mf_skip [87]
                1.51   11.63  463535/463536      mf_skip [19]
[20]     8.5    1.51   11.63  463536         lzma_mf_bt4_skip [20]
               11.44    0.00 66358790/66435858     bt_skip_func [21]
                0.08    0.00 66358790/262143997     move_pos [56]
                0.06    0.00 66358790/262598398     mf_avail [63]
                0.05    0.00 66358790/262598395     mf_ptr [68]
-----------------------------------------------
                0.01    0.00   77068/66435858     lzma_mf_bt4_find [12]
               11.44    0.00 66358790/66435858     lzma_mf_bt4_skip [20]
[21]     7.4   11.45    0.00 66435858         bt_skip_func [21]
-----------------------------------------------
                0.02    0.02 8163012/1486399284     helper1 [18]
                4.30    3.34 1478236272/1486399284     helper2 [17]
[22]     4.9    4.32    3.35 1486399284         get_pos_len_price [22]
                1.80    0.00 1486399284/3509320374     get_len_price [28]
                1.55    0.00 1258327880/1258327880     get_pos_slot_2 [38]
-----------------------------------------------
                0.00    0.00       4/4516156     sha_done [105]
                0.84    6.34 4516152/4516156     sha_process [25]
[23]     4.6    0.84    6.34 4516156         sha_compress [23]
                0.69    0.83 361292480/361292480     Sigma1 [39]
                0.62    0.83 361292480/361292480     Sigma0 [40]
                0.64    0.58 289033984/289033984     Gamma0 [42]
                0.46    0.58 289033984/289033984     Gamma1 [43]
                0.57    0.00 361292480/361292480     Ch [49]
                0.40    0.00 361292480/361292480     Maj [55]
                0.15    0.00 72258496/72258496     load64 [72]
-----------------------------------------------
                0.00    2.39       1/3           main [1]
                0.00    4.79       2/3           spec_mem_load [16]
[24]     4.6    0.00    7.18       3         spec_mem_sum [24]
                0.00    7.18       3/3           sha_process [25]
                0.00    0.00       3/3           sha_done [105]
                0.00    0.00       3/3           sha_init [169]
                0.00    0.00       3/27          store64 [134]
-----------------------------------------------
                0.00    7.18       3/3           spec_mem_sum [24]
[25]     4.6    0.00    7.18       3         sha_process [25]
